id,playtime_forever,is_free,price,genres,categories,tags,purchase_date,release_date,total_positive_reviews,total_negative_reviews
214,6.3,False,11800.0,"Action,Sports","Single-player,Online Multi-Player,Steam Trading Cards,In-App Purchases,Partial Controller Support","Sports,Open World,Multiplayer,Action,Simulation,Atmospheric,Exploration,Great Soundtrack,Adventure,First-Person,Racing,Singleplayer,Co-op,Third Person,Realistic,Sandbox,Casual,VR,Snowboarding,Massively Multiplayer","Nov 26, 2018","2 Dec, 2016",7796.0,2533.0
215,0.0,False,3600.0,"Action,Indie","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Partial Controller Support,Includes level editor","Action,FPS,Co-op,Comedy,Multiplayer,Shooter,First-Person,Gore,Funny,Classic,Adventure,Singleplayer,Indie,Sci-fi,Masterpiece,Online Co-Op,Colorful,Great Soundtrack,Atmospheric,Open World","Jun 28, 2017","31 Jan, 2012",4692.0,614.0
216,0.15,False,4000.0,"RPG,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Leaderboards","Strategy,RPG,Fantasy,Story Rich,Atmospheric,Mythology,Choose Your Own Adventure,Difficult,Cult Classic,Interactive Fiction,Classic,Adventure,Retro,Remake,Medieval,Board Game,1980s,1990's,Choices Matter","Mar 22, 2018","28 Jul, 2015",177.0,51.0
217,0.0,False,6800.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Adventure,Point & Click,Comedy,Singleplayer,Story Rich,Time Travel,Funny,Puzzle,Indie,Great Soundtrack,Masterpiece,2D,Steampunk,Classic,Hand-drawn,Dark Humor,1990's,Retro,Cult Classic","Apr 21, 2018","1 Mar, 2016",1238.0,200.0
218,9.883333333333333,False,6900.0,"Massively Multiplayer,RPG","MMO,Steam Trading Cards,Partial Controller Support","RPG,MMORPG,Open World,Massively Multiplayer,Fantasy,Multiplayer,Adventure,First-Person,Exploration,Story Rich,Third Person,Action,Magic,Co-op,Atmospheric,Great Soundtrack,Action RPG,Singleplayer,Masterpiece,Sandbox","Aug 24, 2017","22 May, 2017",32155.0,9237.0
219,0.4166666666666667,False,2600.0,"Action,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards","Gore,Violent,Action,Dark,Mature,Shooter,Indie,Isometric,Singleplayer,Villain Protagonist,Twin Stick Shooter,Open World,Psychological Horror,Horror,Third-Person Shooter,Dark Humor,Top-Down Shooter,Survival,Difficult,Masterpiece","Jun 28, 2019","1 Jun, 2015",4898.0,1410.0
220,9.683333333333334,False,15999900.0,"Action,Adventure","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Action,Female Protagonist,Third Person,Lara Croft,Singleplayer,Third-Person Shooter,Story Rich,Exploration,Multiplayer,Quick-Time Events,Atmospheric,Action-Adventure,Shooter,Stealth,Puzzle,Cinematic,Platformer,Masterpiece,RPG","Oct 2, 2017","4 Mar, 2013",77254.0,3407.0
221,31.983333333333338,False,5000.0,"Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","RPG,Turn-Based,Turn-Based Combat,Indie,Choices Matter,Post-apocalyptic,Story Rich,Tactical,Isometric,Fantasy,Singleplayer,CRPG,Alternate History,Difficult,Rome,Atmospheric,Dark Fantasy,Early Access,Adventure,Open World","Mar 3, 2017","14 Oct, 2015",1651.0,382.0
222,7.516666666666666,False,18500.0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Detective,Adventure,Story Rich,Mystery,Action,Crime,Puzzle,Open World,Singleplayer,Atmospheric,Third Person,Psychological Horror,Horror,Point & Click,Masterpiece,Thriller,Multiplayer,First-Person,Great Soundtrack,Casual","Mar 25, 2018","10 Jun, 2016",1849.0,644.0
223,0.0,False,9500.0,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","FPS,Story Rich,Action,Singleplayer,Steampunk,Atmospheric,Masterpiece,Shooter,First-Person,Alternate History,Beautiful,Adventure,Great Soundtrack,Dystopian,Sci-fi,Time Travel,Fantasy,Gore,Linear,RPG","Mar 28, 2018","25 Mar, 2013",58815.0,2879.0
224,0.0,False,7000.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","Horror,First-Person,Atmospheric,Survival Horror,Gore,Survival,Psychological Horror,Singleplayer,Adventure,Action,Dark,Indie,Stealth,Nudity,Parkour,Difficult,Masterpiece,3D Vision,Walking Simulator,Sci-fi","Mar 28, 2018","4 Sep, 2013",30160.0,1226.0
225,3.033333333333333,True,0.0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Story Rich,Choices Matter,Great Soundtrack,Female Protagonist,Time Travel,Atmospheric,Episodic,Singleplayer,Adventure,Time Manipulation,Mystery,Multiple Endings,Third Person,Point & Click,Indie,Walking Simulator,Casual,Action,Memes,Masterpiece","Sep 21, 2016","29 Jan, 2015",86653.0,2667.0
226,4.766666666666667,False,13800.0,"Action,Adventure,Indie,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Co-op,Steam Achievements,Full controller support,VR Support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor","Survival,Open World,Dinosaurs,Multiplayer,Crafting,Building,Adventure,Base Building,Co-op,Action,First-Person,Sandbox,Early Access,Massively Multiplayer,Singleplayer,Dragons,RPG,Sci-fi,MMORPG,Indie","Jun 15, 2019","27 Aug, 2017",128486.0,53081.0
227,2.2,False,9000.0,"Adventure,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","RPG,Story Rich,Choices Matter,Isometric,Dark Fantasy,CRPG,Adventure,Singleplayer,Fantasy,Villain Protagonist,Real-Time with Pause,Character Customization,Atmospheric,Great Soundtrack,Open World,Turn-Based,Strategy,Party-Based RPG,Female Protagonist,Action","Oct 27, 2017","10 Nov, 2016",4834.0,785.0
228,5.4,False,11200.0,"Adventure,Indie,RPG,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","RPG,Turn-Based,Co-op,Fantasy,Adventure,Party-Based RPG,Story Rich,Strategy,Turn-Based Combat,Open World,Character Customization,Singleplayer,Isometric,CRPG,Local Co-Op,Multiplayer,Great Soundtrack,Split Screen,Turn-Based Strategy,Indie","Jun 28, 2017","27 Oct, 2015",9349.0,1100.0
229,0.08333333333333333,False,6800.0,"Action,Indie,Strategy","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Strategy,Indie,Action,2D,Physics,Sandbox,Pixel Graphics,Local Co-Op,Moddable,Sci-fi,Singleplayer,Difficult,Local Multiplayer,Platformer,Split Screen,Multiplayer,RTS,Replay Value,Zombies,4 Player Local","Feb 2, 2018","28 Sep, 2012",1132.0,284.0
230,5.033333333333333,False,3600.0,"Action,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards","Comedy,Co-op,Action,Fantasy,Online Co-Op,Multiplayer,RPG,Magic,Adventure,Funny,Local Co-Op,4 Player Local,Indie,Local Multiplayer,Difficult,Singleplayer,Masterpiece,Team-Based,Action RPG,Arcade","Apr 10, 2017","25 Jan, 2011",12411.0,1334.0
231,0.25,False,9500.0,"Adventure,Strategy","Single-player,Steam Achievements,Partial Controller Support","Detective,Crime,Open World,Noir,Adventure,Story Rich,Third Person,Mystery,Investigation,Cinematic,Singleplayer,Action,Atmospheric,Mature,Masterpiece,Nudity,Puzzle,Third-Person Shooter,Thriller,Strategy","Dec 17, 2017","8 Nov, 2011",11955.0,2020.0
232,0.0,False,9000.0,"Adventure,Indie","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Cloud","Adventure,Violent,Gore,Indie,VR,FPS,Multiplayer","Jun 27, 2019","12 Jul, 2018",244.0,99.0
233,0.016666666666666666,False,12700.0,"Action,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor","Zombies,Survival,Open World,Parkour,Co-op,Multiplayer,Action,First-Person,Horror,Gore,Survival Horror,Crafting,FPS,Adventure,Atmospheric,Singleplayer,Shooter,RPG,Stealth,Sandbox","Apr 16, 2018","26 Jan, 2015",68895.0,5453.0
234,5.383333333333334,True,0.0,"Action,Adventure,Free to Play,RPG,Simulation",Single-player,"Space,Free to Play,Open World,Singleplayer,Sci-fi,Simulation,Adventure,2D,RPG,Action,Trading,Space Sim,Exploration,Sandbox,Indie,Strategy,Casual,Economy,Top-Down,Story Rich","Sep 21, 2016","30 Oct, 2015",76.0,5.0
235,0.0,False,5000.0,"Action,Adventure,Indie","Single-player,SteamVR Collectibles","Action,Adventure,Dinosaurs,Indie,VR,Early Access","Apr 20, 2018","26 Feb, 2018",280.0,81.0
236,28.983333333333334,True,0.0,"Action,Adventure,Indie,RPG,Simulation","Single-player,Steam Trading Cards,Steam Workshop,Partial Controller Support","Sandbox,Open World,Survival,Adventure,Crafting,RPG,Multiplayer,Exploration,Building,Sci-fi,Indie,Action,Co-op,Simulation,Early Access,Voxel,Singleplayer,Third Person,Action RPG,Massively Multiplayer","Oct 28, 2017","8 Nov, 2016",3159.0,1645.0
237,0.0,False,6800.0,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor","RPG,Cyberpunk,Turn-Based,Story Rich,Strategy,Isometric,Indie,Adventure,Singleplayer,Turn-Based Tactics,CRPG,Kickstarter,Turn-Based Combat,Atmospheric,Sci-fi,Great Soundtrack,Tactical,Female Protagonist,Fantasy,Action","Jun 21, 2019","20 Aug, 2015",1656.0,300.0
238,0.65,False,6800.0,"Indie,Simulation,Strategy","Single-player,Steam Achievements","City Builder,Strategy,Simulation,Survival,Indie,Singleplayer,Sandbox,Medieval,Relaxing,Resource Management,Economy,Building,Management,Open World,Difficult,Beautiful,Procedural Generation,Masterpiece,Historical,RTS","Jan 3, 2018","18 Feb, 2014",22228.0,2682.0
239,0.0,False,3100.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Puzzle,Point & Click","Apr 21, 2018","14 Mar, 2017",50.0,5.0
240,0.21666666666666667,False,10000.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Puzzle,Singleplayer,Story Rich,2D,Classic,Retro,1990's,Fantasy","Nov 9, 2016","29 Aug, 2013",1159.0,121.0
241,0.0,False,8800.0,"Indie,Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Strategy,RTS,God Game,Indie,Fantasy,Base Building,Management,Simulation,Sandbox,Villain Protagonist,Kickstarter,Dungeon Crawler,Funny,Singleplayer,Multiplayer,Dark Comedy,Building,Level Editor,Comedy,Early Access","May 18, 2019","2 Apr, 2015",3360.0,615.0
242,0.0,False,3600.0,"Indie,Strategy",Single-player,"Hacking,Indie,Strategy,Singleplayer,Cyberpunk,Great Soundtrack,Simulation,Classic,Sci-fi,Real-Time with Pause,2D,Experimental,Atmospheric,Story Rich,Addictive,Rogue-like,Perma Death,Puzzle","Jun 21, 2018","23 Aug, 2006",1147.0,122.0
243,0.0,False,9000.0,"Sexual Content,Nudity,Violent,Gore,Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Cloud","Horror,Psychological Horror,Survival Horror,First-Person,Gore,Singleplayer,Dark,Atmospheric,Violent,Survival,Mature,Action,Adventure,Story Rich,Nudity,Sexual Content,Parkour,Indie,FPS,Multiplayer","Mar 28, 2018","24 Apr, 2017",10303.0,1437.0
244,9.016666666666667,False,5900.0,RPG,"Single-player,Steam Cloud","Open World,RPG,Fantasy,Singleplayer,Moddable,First-Person,Adventure,Exploration,Great Soundtrack,Action,Magic,Character Customization,Story Rich,Atmospheric,Sandbox,Medieval,Classic,Action RPG,Masterpiece,Third Person","Jan 9, 2018","16 Jun, 2009",11989.0,738.0
245,0.25,False,26800.0,"Action,RPG","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Anime,JRPG,RPG,Female Protagonist,Story Rich,Fantasy,Action,Action RPG,Singleplayer,Open World,Adventure,Great Soundtrack,Hack and Slash,Cute,Sexual Content,Nudity,Local Co-Op,Multiplayer,Mature,Co-op","Jun 12, 2018","26 Jan, 2017",6414.0,437.0
246,0.0,False,3600.0,RPG,Single-player,"RPG,Villain Protagonist,Fantasy,Singleplayer,Funny,Comedy,Third Person,Action,Magic,Adventure,Action RPG,Strategy,Dark Humor,Open World,Dark Fantasy,Action-Adventure,Masterpiece,Atmospheric,Puzzle,Multiplayer","Feb 28, 2018","24 Jun, 2009",1796.0,264.0
247,0.0,False,6400.0,Action,"Single-player,Multi-player,Steam Achievements,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards","FPS,Action,Nudity,Shooter,Aliens,Singleplayer,Comedy,Sci-fi,Multiplayer,First-Person,Mature,Gore,Funny,Dark Humor,Classic,Adventure,Old School,Memes,Linear,Atmospheric","Jun 21, 2018","9 Jun, 2011",2460.0,1175.0
248,0.0,False,13500.0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Action,Hack and Slash,Great Soundtrack,Spectacle fighter,Demons,Adventure,Third Person,Singleplayer,Character Action Game,Controller,Gore,Stylized,Atmospheric,Beat 'em up,Fast-Paced,Masterpiece,Comedy,Fantasy,Story Rich,Platformer","May 16, 2019","24 Jan, 2013",9066.0,562.0
249,0.16666666666666666,False,3400.0,"Action,Adventure,Casual","Single-player,Partial Controller Support","Action,Adventure,Casual,Space,VR,Survival,Futuristic,Sci-fi","Dec 1, 2017","16 Feb, 2017",42.0,58.0
250,5.116666666666666,False,1900.0,"Animation & Modeling,Design & Illustration,Utilities","Steam Achievements,Steam Trading Cards,Steam Workshop,Includes level editor","Utilities,Software,Design & Illustration,Animation & Modeling,Anime,Sexual Content,Early Access,Mature,3D Vision,Memes,Cute,Funny,Sandbox,FPS,Casual,Singleplayer,Music,Shooter,Indie,Action","May 26, 2019","16 Nov, 2018",83914.0,2141.0
251,4.55,False,6800.0,"Action,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Card Game,RPG,Singleplayer,Action,Rogue-like,Fantasy,Indie,Choose Your Own Adventure,Adventure,Action RPG,Third Person,Rogue-lite,Board Game,Difficult,Atmospheric,Hack and Slash,Beat 'em up,Dungeon Crawler,Masterpiece,Strategy","Oct 14, 2016","17 Feb, 2015",6224.0,616.0
252,3.1166666666666667,False,4700.0,"Action,Adventure,Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards","Action,Adventure,Indie,Casual,Visual Novel,Female Protagonist,Martial Arts,Comic Book,Fighting,Story Rich,Fantasy,Great Soundtrack","Mar 17, 2018","8 Aug, 2017",175.0,25.0
253,0.0,False,4800.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Puzzle,Sci-fi,Atmospheric,Indie,Space,Platformer,Puzzle-Platformer,Singleplayer,Adventure,Great Soundtrack,2D,Psychological Horror,Metroidvania,Exploration,Mystery,Story Rich,Action,Side Scroller,Difficult,Masterpiece","Jun 28, 2017","30 May, 2013",3697.0,218.0
254,0.0,False,3100.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,Pixel Graphics,Great Soundtrack,Point & Click,Atmospheric,Female Protagonist,Singleplayer,Fantasy,Puzzle,Relaxing,Beautiful,2D,Casual,Music,Story Rich,Touch-Friendly,Exploration,Retro,Walking Simulator","Dec 21, 2018","16 Apr, 2012",922.0,243.0
255,0.4166666666666667,False,4800.0,"Action,Indie,RPG","Single-player,Local Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Rhythm,Rogue-like,Great Soundtrack,Pixel Graphics,Dungeon Crawler,Indie,Female Protagonist,Difficult,Music,Local Co-Op,RPG,Rogue-lite,2D,Action,Singleplayer,Procedural Generation,Co-op,Adventure,Fantasy,Retro","Sep 20, 2016","23 Apr, 2015",14164.0,537.0
256,0.0,False,6800.0,Action,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards","Action,FPS,Shooter,World War II,Alternate History,Stealth,Singleplayer,First-Person,Gore,Zombies,Atmospheric,Story Rich,Adventure,War,Horror,Sci-fi,Blood,Multiplayer,Mature,Funny","Jul 27, 2019","4 May, 2015",5002.0,703.0
257,0.016666666666666666,False,5900.0,"Action,Indie,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards","Pirates,Naval,Action,Open World,RPG,Singleplayer,Third Person,Multiplayer,Historical,Indie,Atmospheric,Sailing,Great Soundtrack,Difficult,Replay Value,Swordplay,Action-Adventure,Perma Death,Sandbox,CRPG","Oct 19, 2017","22 Aug, 2016",901.0,365.0
258,2.716666666666667,False,6800.0,"RPG,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud","RPG,Classic,Fantasy,Isometric,Party-Based RPG,Dungeons & Dragons,Real-Time with Pause,Strategy,Story Rich,Masterpiece,CRPG,Singleplayer,Adventure,Old School,Character Customization,Magic,Multiplayer,Atmospheric,Remake,Romance","Feb 23, 2017","15 Nov, 2013",2682.0,415.0
259,0.03333333333333333,False,8800.0,"Action,Adventure","Single-player,Shared/Split Screen","Platformer,Local Co-Op,Adventure,Great Soundtrack,2D,Action,4 Player Local,Co-op,Controller,Funny,Local Multiplayer,Fast-Paced,Comedy,Side Scroller,Singleplayer,Masterpiece,Beautiful,Music,Family Friendly,Difficult","Mar 22, 2018","29 Aug, 2013",2816.0,251.0
260,3.1666666666666665,False,3800.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Female Protagonist,Noir,Puzzle,Platformer,Indie,Adventure,Atmospheric,Singleplayer,Great Soundtrack,Third Person,Short,Story Rich,Detective,Mystery,Puzzle-Platformer,3D Platformer,Masterpiece,Casual,Fantasy,3D Vision","Dec 8, 2017","15 Nov, 2013",3175.0,335.0
261,0.0,False,11200.0,"Action,RPG,Strategy","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Strategy,RPG,Dragons,Fantasy,Political,Action,RTS,Singleplayer,Steampunk,Turn-Based,Choices Matter,Real-Time with Pause,Story Rich,Multiplayer,Comedy,Co-op,Masterpiece,Great Soundtrack,Romance","May 3, 2019","6 Aug, 2013",970.0,357.0
262,0.0,False,6800.0,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Puzzle,First-Person,Female Protagonist,Space,Sci-fi,Adventure,Singleplayer,Atmospheric,Great Soundtrack,Story Rich,Short,Psychological Horror,Artificial Intelligence,Philisophical,Horror,Robots","Sep 6, 2018","30 Aug, 2016",2418.0,384.0
263,1.0166666666666666,False,19900.0,Strategy,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Remote Play on Tablet","Strategy,Turn-Based Strategy,Historical,Multiplayer,Singleplayer,Turn-Based,4X,Grand Strategy,Simulation,War,Tactical,Great Soundtrack,Moddable,City Builder,Online Co-Op,Co-op,Building,Management,Hex Grid,Atmospheric","Feb 13, 2019","20 Oct, 2016",29827.0,12856.0
264,0.0,False,6800.0,"Action,Indie,Strategy","Single-player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Tower Defense,Strategy,Action,Indie,Co-op,Shooter,Local Co-Op,Singleplayer,Twin Stick Shooter,Destruction,Top-Down Shooter,Aliens,Futuristic,Isometric,Controller,Sci-fi,Replay Value,Difficult,Top-Down,Villain Protagonist","Sep 1, 2018","30 Aug, 2017",800.0,68.0
265,0.1,False,3600.0,"Action,Indie,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support","Rogue-like,Indie,Platformer,Action,Pixel Graphics,Great Soundtrack,Online Co-Op,Difficult,Perma Death,Co-op,2D,Local Co-Op,Rogue-lite,Multiplayer,Singleplayer,Addictive,RPG,Replay Value,Survival,Sci-fi","Jun 28, 2017","8 Nov, 2013",16165.0,1121.0
266,5.116666666666666,True,0.0,"Action,Free to Play,Indie","Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Includes level editor","Free to Play,Multiplayer,2D,Action,Platformer,Shooter,Side Scroller,Indie,Co-op,Arena Shooter,Funny,Level Editor,Massively Multiplayer,Cute,PvP,Adventure,Online Co-Op,Team-Based,Strategy,Controller","Sep 12, 2015","24 Aug, 2015",61.0,7.0
267,0.13333333333333333,False,8800.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Adventure,Puzzle,Exploration,Mystery,First-Person,Surreal,VR,Indie,Walking Simulator,Atmospheric,Open World,Casual,Nonlinear,Singleplayer,Story Rich,Choices Matter,Sci-fi,FMV,Point & Click,Survival","Oct 25, 2017","24 Aug, 2016",1337.0,383.0
268,0.9166666666666666,False,6800.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Story Rich,Atmospheric,Walking Simulator,Adventure,First-Person,Exploration,Mystery,Female Protagonist,Great Soundtrack,Singleplayer,Indie,Short,Narration,Dark,Drama,Horror,Visual Novel,Psychological Horror,Puzzle,Lovecraftian","Dec 8, 2017","24 Apr, 2017",10999.0,546.0
269,78.7,False,9800.0,"Action,Adventure,Massively Multiplayer","Multi-player,Online Multi-Player,Stats","Survival,Shooter,Multiplayer,Battle Royale,FPS,PvP,Third-Person Shooter,Action,Online Co-Op,Tactical,Co-op,First-Person,Early Access,Strategy,Competitive,Third Person,Team-Based,Difficult,Simulation,Stealth","Aug 6, 2017","21 Dec, 2017",440902.0,436046.0
270,1.7666666666666666,False,10300.0,"Indie,Simulation,Strategy","Single-player,Steam Workshop,Steam Cloud","Base Building,Survival,Strategy,Sandbox,Management,Building,Simulation,Singleplayer,Open World,Sci-fi,Crafting,Moddable,2D,Indie,Atmospheric,Great Soundtrack,Space,Early Access,Action,Pixel Graphics","Oct 2, 2017","17 Oct, 2018",36004.0,820.0
271,0.0,False,13800.0,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Visual Novel,Mystery,Story Rich,FMV,Great Soundtrack","Aug 11, 2019","4 Sep, 2018",204.0,6.0
272,0.0,False,2200.0,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Strategy,Pixel Graphics,Survival,2D,Medieval,Tower Defense,Indie,Singleplayer,Side Scroller,Resource Management,Great Soundtrack,City Builder,Simulation,Rogue-like,Casual,Atmospheric,Adventure,Difficult,Action,Female Protagonist","Apr 11, 2017","21 Oct, 2015",3567.0,563.0
273,0.0,False,3200.0,"Indie,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Strategy,Indie,Card Game,World War II,War,Military,Turn-Based Strategy,Turn-Based,Tactical,Singleplayer,Historical,Alternate History,Turn-Based Combat,Turn-Based Tactics,Early Access","Aug 6, 2018","11 May, 2018",181.0,99.0
274,0.0,False,1500.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards","Puzzle,Indie,Adventure,Psychological Horror,Point & Click,Hidden Object,Horror,Story Rich,Singleplayer,Dark,Atmospheric,2D,Mystery,Gore,Casual","Apr 24, 2018","20 Oct, 2016",1832.0,82.0
275,113.8,False,2400.0,"Adventure,Indie,Simulation","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Full controller support,Steam Trading Cards,Steam Workshop","Survival,Multiplayer,Co-op,Open World,Adventure,Crafting,Online Co-Op,Sandbox,Difficult,Indie,2D,Funny,Atmospheric,Survival Horror,Strategy,Singleplayer,Horror,Action,Rogue-like,Simulation","Jan 15, 2017","21 Apr, 2016",75828.0,2911.0
276,1.35,False,4800.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Zombies,Platformer,Indie,Action,Post-apocalyptic,Adventure,Atmospheric,Side Scroller,Singleplayer,Parkour,2D,Survival,Horror,2.5D,Puzzle,Great Soundtrack,Controller,Story Rich,Short,Masterpiece","Jun 28, 2017","25 Oct, 2012",6607.0,1674.0
277,0.0,False,1100.0,"Casual,Indie",Single-player,"Indie,Casual,VR","Mar 28, 2018","17 Dec, 2017",39.0,9.0
278,0.0,False,19000.0,Strategy,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud","Strategy,Turn-Based,Tactical,Turn-Based Strategy,Aliens,Sci-fi,Turn-Based Tactics,Character Customization,Singleplayer,Difficult,Multiplayer,Moddable,RPG,Futuristic,Action,Perma Death,Atmospheric,Great Soundtrack,Masterpiece,Co-op","Aug 7, 2019","4 Feb, 2016",21211.0,4645.0
279,0.0,False,10000.0,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Sci-fi,Third-Person Shooter,Singleplayer,Fast-Paced,Shooter,Third Person,Futuristic,Bullet Time,Mechs,Arcade,Robots,Great Soundtrack,Classic,Cyberpunk,Character Action Game,Hack and Slash,Story Rich,Adventure,Difficult","Oct 29, 2018","25 May, 2017",2470.0,316.0
280,1.3666666666666667,False,5900.0,"Action,Indie","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop","Action,Tactical,Shooter,Top-Down,Multiplayer,Co-op,War,Open World,Military,Indie,Strategy,Singleplayer,Sandbox,RPG,RTS,Simulation,Massively Multiplayer,Survival,Isometric,Adventure","Jan 23, 2017","2 Apr, 2015",4736.0,661.0
281,0.23333333333333334,False,9900.0,"Casual,Indie,RPG,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats","Philisophical,Relaxing,Casual,Simulation,Sandbox,Open World,Indie,Exploration,Atmospheric,Singleplayer,Funny,God Game,Experimental,Great Soundtrack,Experience,Walking Simulator,Family Friendly,Procedural Generation,Adventure,RPG","Mar 22, 2018","21 Apr, 2017",1686.0,326.0
282,0.0,False,6800.0,Action,"Single-player,Online Multi-Player,Online Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support","Medieval,Action,Swordplay,Multiplayer,PvP,Fighting,Third Person,War,Co-op,Gore,Singleplayer,Online Co-Op,Hack and Slash,Realistic,Strategy,Atmospheric,RPG,Fantasy,MOBA,Story Rich","Aug 25, 2018","13 Feb, 2017",21158.0,16764.0
283,1.0833333333333333,True,0.0,"Action,Adventure,Free to Play,Massively Multiplayer","Multi-player,Online Multi-Player,In-App Purchases","Survival,Massively Multiplayer,Multiplayer,Open World,PvP,FPS,Battle Royale,Action,Shooter,Third-Person Shooter,Free to Play,Zombies,Early Access,Co-op,Online Co-Op,Adventure,First-Person,Violent,Gore,Walking Simulator","Aug 11, 2017","28 Feb, 2018",82806.0,65127.0
